name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
02138,2022-09-10,81,63.3,71.7,81.4,63.3,71.8,59.5,66.8,0,0,0,,0,0,11.6,9.2,24.2,1021.9,25.9,9.6,54.7,4.8,4,10,2022-09-10T06:19:08,2022-09-10T19:03:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-11,79.1,66.9,72.4,79.1,66.9,72.4,61.1,68.3,0.005,100,8.33,rain,0,0,20.8,12.9,258.5,1019.2,78.5,9.7,27.6,2.3,1,10,2022-09-11T06:20:11,2022-09-11T19:01:20,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-12,76,65.9,70.6,76,65.9,70.6,65.2,83.5,0.006,100,20.83,rain,0,0,18.3,9.4,195.6,1011.4,89.4,9.7,50.1,4.3,3,10,2022-09-12T06:21:15,2022-09-12T18:59:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-13,73.7,66.6,70.1,73.7,66.6,70.1,68.2,93.8,0.164,100,25,rain,0,0,17.4,9.5,137.9,1008.4,84.9,5.4,26.2,2.4,1,30,2022-09-13T06:22:18,2022-09-13T18:57:49,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-14,79.7,61.9,70.9,79.7,61.9,70.9,58.2,65.8,0,0,0,,0,0,23.4,16.6,264.9,1009.8,30.4,9.9,32.5,2.7,3,10,2022-09-14T06:23:21,2022-09-14T18:56:03,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-15,71.2,56.6,64.7,71.2,56.6,64.7,43.7,48.6,0,0,0,,0,0,30.4,18.2,307.1,1018,25.3,9.9,54.9,4.7,5,10,2022-09-15T06:24:25,2022-09-15T18:54:17,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-16,72.1,51.3,61.1,72.1,51.3,61.1,41.4,49.4,0,0,0,,0,0,23,11.9,316.8,1020.9,25.5,9.8,52.7,4.6,4,10,2022-09-16T06:25:28,2022-09-16T18:52:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-17,66.5,48.7,59.3,66.5,46.8,59.1,43.9,58.3,0,0,0,,0,0,19.5,11.5,125,1024.2,29.6,9.8,54.9,4.6,5,10,2022-09-17T06:26:32,2022-09-17T18:50:44,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-18,83.9,59.6,71.4,84.7,59.6,71.7,60.9,71.5,0.005,100,8.33,rain,0,0,25.3,16.3,236.5,1015.8,51.7,9.8,54.8,4.6,4,10,2022-09-18T06:27:36,2022-09-18T18:48:58,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-19,71,59.2,63.8,71,59.2,63.8,60.6,89.4,0.361,100,25,rain,0,0,13.4,11.6,59.7,1013,94.9,8.1,19.7,1.6,1,10,2022-09-19T06:28:39,2022-09-19T18:47:12,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-20,62.8,58.8,60.6,62.8,58.8,60.6,57.1,88.4,0.01,100,8.33,rain,0,0,14.3,12,45,1011.7,99.5,8.9,16.5,1.5,1,10,2022-09-20T06:29:43,2022-09-20T18:45:25,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-09-21,68.8,57,62.1,68.8,57,62.1,55.5,80,0.014,100,12.5,rain,0,0,21.3,11.4,267.2,1012.7,74.6,9.6,33.3,2.8,1,10,2022-09-21T06:30:47,2022-09-21T18:43:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-22,69.8,56.8,64.2,69.8,56.8,64.2,60.5,87.9,0.655,100,37.5,rain,0,0,31.8,17.2,235.3,1002.3,72,8.3,11.2,0.8,1,10,2022-09-22T06:31:51,2022-09-22T18:41:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-23,61,49.5,54.1,61,44,53.6,40.1,60.2,0,0,0,,0,0,39.2,25.2,317,1007.7,33.3,9.9,57.1,4.9,7,10,2022-09-23T06:32:55,2022-09-23T18:40:06,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-24,68.6,47.9,57.2,68.6,42,55.3,37.2,48.9,0,0,0,,0,0,31.1,19.8,296.2,1010.8,14.9,9.9,52.8,4.5,5,10,2022-09-24T06:34:00,2022-09-24T18:38:20,0.99,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-25,68.9,48.9,60,68.9,46.7,59.8,51.3,74.2,0,0,0,,0,0,24.8,13.2,205.2,1007.4,57.7,9.8,34.7,2.8,2,10,2022-09-25T06:35:04,2022-09-25T18:36:34,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-26,74,58.5,65.2,74,58.5,65.2,57.1,76.7,0.244,100,25,rain,0,0,31.1,19.2,221.6,1004.2,58.5,9.4,50.8,4.2,6,10,2022-09-26T06:36:09,2022-09-26T18:34:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-27,74.2,57.9,64.3,74.2,57.9,64.3,51.8,67.8,0,0,0,,0,0,28.2,19.3,222.2,1009.6,52.3,9.5,64.7,5.5,5,10,2022-09-27T06:37:14,2022-09-27T18:33:03,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-28,70.4,54.6,61.9,70.4,54.6,61.9,49.1,64,0,0,0,,0,0,21.9,11.6,282,1016.9,47.8,9.9,39.6,3.4,5,10,2022-09-28T06:38:19,2022-09-28T18:31:17,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-29,65,51.2,57.5,65,51.2,57.5,46.1,66.1,0,0,0,,0,0,24.8,14.2,344.1,1026.3,36.4,9.9,48.6,4.2,5,10,2022-09-29T06:39:24,2022-09-29T18:29:32,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-09-30,59.8,46.2,52.9,59.8,43.6,52.1,43.9,71.8,0,0,0,,0,0,13.2,9.6,41.3,1026.9,67,9.7,37.1,3.1,2,10,2022-09-30T06:40:29,2022-09-30T18:27:47,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-01,57.5,49.9,54.1,57.5,49.9,54.1,46.7,76.2,0.023,100,16.67,rain,0,0,16.1,10.9,20.2,1020.6,88.3,9.8,14,1.2,1,10,2022-10-01T06:41:35,2022-10-01T18:26:03,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-02,57.6,51.3,54.6,57.6,51.3,54.6,41.6,62,0,0,0,,0,0,38.8,26.1,38.9,1022.5,79.9,9.9,32.2,2.8,2,10,2022-10-02T06:42:41,2022-10-02T18:24:19,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-03,55.3,51.1,52.7,55.3,51.1,52.7,39.2,60.1,0,0,0,,0,0,31.3,21.8,46.8,1025.6,80.6,9.9,26.3,2.3,1,10,2022-10-03T06:43:47,2022-10-03T18:22:35,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-04,57.3,52,54.6,57.3,52,54.6,48,78.9,0.232,100,33.33,rain,0,0,28.3,18.8,33.8,1020.2,94,8,14.7,1.2,1,10,2022-10-04T06:44:54,2022-10-04T18:20:51,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-10-05,59,53.9,56.4,59,53.9,56.4,54.7,93.9,0.553,100,75,rain,0,0,27.7,17.9,15,1014.3,100,4.8,13.5,1,1,10,2022-10-05T06:46:00,2022-10-05T18:19:08,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-06,69.7,58,62.5,69.7,58,62.5,56.3,81.3,0.079,100,16.67,rain,0,0,18.6,10.2,4.2,1013.2,52.1,8.7,60.8,5.3,5,10,2022-10-06T06:47:07,2022-10-06T18:17:26,0.43,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-07,78.1,53.9,65,78.1,53.9,65,53.4,68.6,0,0,0,,0,0,25.9,12.6,245.3,1012.7,57.1,9.6,65.1,5.5,4,30,2022-10-07T06:48:14,2022-10-07T18:15:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-08,60.4,46.3,53.9,60.4,41.2,53.2,36.4,52.7,0.01,100,4.17,rain,0,0,24.6,12.9,293,1017.9,33.1,9.9,55.7,4.9,4,10,2022-10-08T06:49:22,2022-10-08T18:14:03,0.49,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-09,62.3,40.8,51.4,62.3,36.3,49.5,35.6,56.8,0,0,0,,0,0,24.9,16,262.4,1018.3,14.8,9.9,50.8,4.3,4,10,2022-10-09T06:50:30,2022-10-09T18:12:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-10,65.1,46.7,54.3,65.1,46.4,54.2,43.7,68.9,0.024,100,8.33,rain,0,0,21.5,14,244.9,1021.9,77.7,9.7,38.6,3.3,4,10,2022-10-10T06:51:38,2022-10-10T18:10:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-11,65.4,45.6,54.8,65.4,43.9,54.6,42.2,66.4,0,0,0,,0,0,16.1,10.2,272.7,1024.8,28.9,8.9,53.9,4.6,5,10,2022-10-11T06:52:46,2022-10-11T18:09:02,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-12,74.8,47.6,60.2,74.8,47.5,60.1,45.9,63.1,0,0,0,,0,0,24.2,15.4,217.8,1022.2,27,9.7,63.3,4.6,4,10,2022-10-12T06:53:55,2022-10-12T18:07:23,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-13,67.8,54.2,61.5,67.8,54.2,61.5,56.9,85.6,0.774,100,37.5,rain,0,0,28.9,16.3,149.4,1015.9,83.4,7.9,14.1,1.1,1,10,2022-10-13T06:55:04,2022-10-13T18:05:45,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-10-14,67.9,58.5,63.7,67.9,58.5,63.7,60.5,89.8,1.303,100,54.17,rain,0,0,33.5,16.5,191.6,1011.1,89,7.1,27.4,2.2,2,10,2022-10-14T06:56:13,2022-10-14T18:04:08,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-15,71,50.2,58.7,71,50.2,58.7,46.6,68.4,0,0,0,,0,0,12.8,10,258.8,1015.6,17.3,9.4,56.5,4.7,5,10,2022-10-15T06:57:23,2022-10-15T18:02:31,0.65,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-10-16,67.3,49.3,56.7,67.3,46.9,56.5,48.7,76.3,0,0,0,,0,0,13.9,7.2,351.8,1013.3,23.5,9.5,41.8,3.5,4,10,2022-10-16T06:58:32,2022-10-16T18:00:55,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-17,60.2,48.4,54.5,60.2,47,54.4,50.7,87.3,0.24,100,29.17,rain,0,0,17.2,11.7,83.6,1007.6,88.7,8.5,15.6,1.4,1,10,2022-10-17T06:59:43,2022-10-17T17:59:20,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-18,66.5,50,60.1,66.5,50,60.1,53.6,80.3,0.242,100,33.33,rain,0,0,25.3,16.5,200.5,1002.6,72.4,9.1,33.6,2.9,3,10,2022-10-18T07:00:53,2022-10-18T17:57:46,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-19,57,41.9,49.1,57,37.8,46.9,33.5,56.7,0,0,0,,0,0,26.4,16.5,238.8,1008,12.9,9.9,60.4,5.2,5,10,2022-10-19T07:02:04,2022-10-19T17:56:13,0.84,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-20,58.1,40.2,48.8,58.1,33.6,45.8,32.1,54.7,0,0,0,,0,0,30.6,21.5,225.9,1014,12.5,9.9,51.8,4.6,4,10,2022-10-20T07:03:15,2022-10-20T17:54:41,0.88,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-10-21,61.3,42.1,51.7,61.3,37.6,50.4,37.9,61.3,0,0,0,,0,0,14.1,11.4,196.5,1019.9,12.6,9.8,61.3,5.3,4,10,2022-10-21T07:04:27,2022-10-21T17:53:10,0.92,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-22,68.4,43.2,55.1,68.4,40.9,54.3,43.5,68.9,0,0,0,,0,0,13.9,12.5,219.2,1024.7,26.9,9.6,58.3,5,4,10,2022-10-22T07:05:39,2022-10-22T17:51:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-10-23,58.4,48.4,53,58.4,47.6,52.8,47.3,81.3,0.077,100,29.17,rain,0,0,20.4,12.2,21.4,1027.2,79,9.6,18.7,1.5,1,10,2022-10-23T07:06:51,2022-10-23T17:50:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-24,59.9,52.2,56.1,59.9,52.2,56.1,54.7,94.9,0.137,100,33.33,rain,0,0,22.6,9.9,10.4,1024.1,100,3.9,8.3,0.7,0,10,2022-10-24T07:08:04,2022-10-24T17:48:42,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-25,62.5,57.3,59.6,62.5,57.3,59.6,59.3,98.8,0.064,100,20.83,rain,0,0,12.5,7.6,52.2,1021.4,100,0.7,20.8,1.8,1,10,2022-10-25T07:09:16,2022-10-25T17:47:16,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-26,65.5,59.6,61.3,65.5,59.6,61.3,60.8,98.3,0.288,100,29.17,rain,0,0,11,7.6,55.9,1010.8,99.8,1.1,16,1.4,1,10,2022-10-26T07:10:29,2022-10-26T17:45:50,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-27,67,49.3,61.1,67,45.5,60.9,47.4,64.4,0,0,0,,0,0,27.5,18.2,304,1016.2,16.7,9.6,62.3,5.3,5,10,2022-10-27T07:11:43,2022-10-27T17:44:25,0.03,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-28,51.9,40.4,46.1,51.9,34.9,43.3,34.7,64.8,0,0,0,,0,0,20.1,11.7,21,1033.6,32.5,9.9,55.3,4.7,3,10,2022-10-28T07:12:56,2022-10-28T17:43:02,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-29,55.9,37.3,46.3,55.9,31.9,44.5,38.4,75,0,0,0,,0,0,11.9,7.1,22,1031.8,22.9,9.6,49.9,4.3,4,10,2022-10-29T07:14:10,2022-10-29T17:41:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-30,62.9,37.5,48.6,62.9,35.6,48.2,37,67.2,0,0,0,,0,0,11.2,10.8,158.3,1024.1,15,9.6,61.4,5.2,5,10,2022-10-30T07:15:25,2022-10-30T17:40:20,0.15,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-10-31,68.1,42.6,55.5,68.1,39.3,54.7,49.7,82.4,0,0,0,,0,0,20.8,16.1,214.6,1017.7,74.9,8.6,43.9,3.8,5,10,2022-10-31T07:16:39,2022-10-31T17:39:01,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,C5847,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-01,64.1,56.9,60.5,64.1,56.9,60.5,57,88.2,0.044,100,12.5,rain,0,0,19.7,8.8,246.4,1015.1,85.9,9.7,13.3,1.1,1,10,2022-11-01T07:17:53,2022-11-01T17:37:43,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-02,69.6,49.8,57.9,69.6,49.8,57.9,46.8,69.4,0,0,0,,0,0,21.9,10.3,346.6,1023.6,14.1,9.5,43.2,3.7,4,10,2022-11-02T07:19:08,2022-11-02T17:36:27,0.32,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-03,62.8,42.3,52.6,62.8,39.9,52.2,41,65.2,0,0,0,,0,0,14.1,11.1,179.6,1028.8,11.4,9.7,41.6,3.6,4,10,2022-11-03T07:20:23,2022-11-03T17:35:12,0.37,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-04,71.7,49.1,59.3,71.7,45.1,58.4,50.9,76.1,0,0,0,,0,0,28.1,20,224.4,1026.8,26.7,9.5,43.1,3.6,4,10,2022-11-04T07:21:38,2022-11-04T17:33:59,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-05,76.2,57.5,65.8,76.2,57.5,65.8,59.3,80.8,0,0,0,,0,0,31.1,16.1,207.5,1024.1,47.8,9.9,21.7,1.9,2,10,2022-11-05T07:22:54,2022-11-05T17:32:47,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-06,76.1,66.2,69.9,76.1,66.2,69.9,62,77,0,0,0,,0,0,31.8,21.5,207.3,1022.3,63.9,9.9,29.1,2.5,2,10,2022-11-06T06:24:09,2022-11-06T16:31:37,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-07,75.3,55.5,68.1,75.3,55.5,68.1,47,54.6,0.013,100,4.17,rain,0,0,36.2,21.1,252.8,1019.9,40.6,9.8,42,3.6,4,10,2022-11-07T06:25:24,2022-11-07T16:30:28,0.49,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-08,54.4,40.4,49,54.4,35.2,46,23,36.4,0,0,0,,0,0,31.1,18.8,327.2,1031.7,9.4,9.9,37.5,3.1,3,10,2022-11-08T06:26:40,2022-11-08T16:29:21,0.5,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-09,49.4,33.1,42.2,48.6,27.9,38.2,28.1,57.6,0,0,0,,0,0,17.9,10.8,260.2,1036.4,10.8,9.9,34.6,2.8,3,10,2022-11-09T06:27:55,2022-11-09T16:28:16,0.51,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-10,69.3,42.5,55.4,69.3,37,53.3,42.9,65.5,0,0,0,,0,0,28.3,18.9,224.1,1025.5,8.5,9.9,41.5,3.5,4,10,2022-11-10T06:29:11,2022-11-10T16:27:13,0.53,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-11,70.4,54.2,62.7,70.4,54.2,62.7,56.7,81.6,0.351,100,20.83,rain,0,0,33.3,20.3,193.4,1016.6,86.3,8.6,22.6,1.8,1,10,2022-11-11T06:30:26,2022-11-11T16:26:11,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-12,75.7,55.6,67.5,75.7,55.6,67.5,59.6,76.6,0.126,100,37.5,rain,0,0,35.1,20.5,230.9,1001.1,69.5,9.3,43.4,3.8,3,10,2022-11-12T06:31:41,2022-11-12T16:25:12,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-13,55.4,41.8,50.6,55.4,34.3,48.6,43.5,77.1,0.12,100,33.33,rain,0,0,28.9,16.9,298.8,1008.9,87.3,9.6,3.5,0.1,0,10,2022-11-13T06:32:56,2022-11-13T16:24:14,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-14,44.1,33.6,39.1,38.3,27.3,32.6,20.4,47.3,0,0,0,,0,0,31.5,16.8,301.7,1023.3,18,9.9,43,3.7,4,10,2022-11-14T06:34:11,2022-11-14T16:23:18,0.66,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-15,42.6,29.4,36.7,41.6,23.8,33,21.4,54.3,0.015,100,8.33,rain,0,0,11.9,7.3,345.9,1030.9,45.2,9.8,35.2,3.1,3,10,2022-11-15T06:35:26,2022-11-15T16:22:24,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-16,56.7,36.7,46.1,56.7,30.4,41.1,41.6,84.9,0.751,100,58.33,rain,0,0,33.3,20.1,338.9,1012,80,6.4,11.1,1,1,10,2022-11-16T06:36:41,2022-11-16T16:21:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-17,46.4,36.7,40.8,40,28.2,33.5,27.4,59.8,0.002,100,4.17,rain,0,0,33.1,21.7,264.1,1010.3,41.8,9.9,34.3,3,3,10,2022-11-17T06:37:55,2022-11-17T16:20:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-18,45.2,31.9,38.1,38.9,23.8,31.2,20.2,49,0,0,0,,0,0,27.7,15.2,242.3,1016.5,40,9.9,46.7,4,4,10,2022-11-18T06:39:09,2022-11-18T16:19:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-19,43.5,30.1,36.2,38.5,23.3,29.4,19.5,51.3,0,0,0,,0,0,22.1,14.3,228.8,1019.9,11.8,9.9,40,3.5,3,10,2022-11-19T06:40:22,2022-11-19T16:19:07,0.89,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-20,38.7,29,33.3,28.7,16.9,24.2,10.5,40.9,0,0,0,,0,0,37.9,25.5,274.5,1016.2,35,9.9,35.1,3,3,10,2022-11-20T06:41:35,2022-11-20T16:18:24,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-21,38.4,24.5,32.5,29.9,14.3,23.4,13,44.3,0,0,0,,0,0,36.5,19.6,237.1,1026.2,28.2,9.9,38.7,3.4,3,10,2022-11-21T06:42:48,2022-11-21T16:17:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
